n,gamma,K,sigma_K,gamma_K,status
200,314.508985165246,76,0.370132124,314.667871985,ok
200,314.508985165246,68,0.380924841,314.735183327,ok
200,314.508985165246,48,0.465959588,314.751609418,ok
200,314.508985165246,34,0.693520758,314.604663956,ok
200,314.508985165246,24,0.873070704,314.717440888,ok
200,314.508985165246,16,0.700873435,314.453591691,ok
201,315.247800825845,192,0.498859733,315.338723445,ok
201,315.247800825845,136,0.529210395,315.532270641,ok
201,315.247800825845,96,0.688232779,315.511715370,ok
201,315.247800825845,68,1.082460189,315.385955928,ok
201,315.247800825845,48,0.896451515,315.174162643,ok
201,315.247800825845,34,0.525647760,315.180316744,ok
201,315.247800825845,24,0.435822285,315.003133170,ok
201,315.247800825845,16,0.508908575,315.288524337,ok
202,316.747867988882,192,0.437420840,316.809379541,ok
202,316.747867988882,136,0.337990292,316.971163628,ok
202,316.747867988882,96,0.428353257,317.101852863,ok
202,316.747867988882,68,0.418736342,317.347193101,ok
202,316.747867988882,48,0.538506862,317.373576131,ok
202,316.747867988882,34,0.382697447,317.055773955,ok
202,316.747867988882,24,0.328390082,316.883450817,ok
202,316.747867988882,16,0.651569958,316.854138409,ok
203,317.409990102487,192,0.545190485,317.495595225,ok
203,317.409990102487,136,0.824508356,317.757322124,ok
203,317.409990102487,96,1.075269164,317.212123693,ok
203,317.409990102487,68,0.761752607,316.582403730,ok
203,317.409990102487,48,0.634623773,316.745674132,ok
203,317.409990102487,34,0.993542267,317.133643080,ok
203,317.409990102487,24,1.023606146,317.429657273,ok
203,317.409990102487,16,0.666424590,317.376466449,ok
204,318.992901346549,192,0.461139187,319.060422235,ok
204,318.992901346549,136,0.526884830,319.246976625,ok
204,318.992901346549,96,0.594976804,319.045539019,ok
204,318.992901346549,68,0.451202580,319.086404365,ok
204,318.992901346549,48,0.538034301,319.141509309,ok
204,318.992901346549,34,0.475703153,318.989556735,ok
204,318.992901346549,24,0.524659187,318.852636648,ok
204,318.992901346549,16,0.683333901,318.876639092,ok
205,319.883553923763,192,0.535470455,319.967509303,ok
205,319.883553923763,136,0.807777396,320.020469273,ok
205,319.883553923763,96,0.613015421,319.874391090,ok
205,319.883553923763,68,0.659384756,320.031925534,ok
205,319.883553923763,48,0.735721486,319.895702416,ok
205,319.883553923763,34,0.627067797,320.039713266,ok
205,319.883553923763,24,0.494676759,320.037829116,ok
205,319.883553923763,16,0.438152765,319.957053233,ok
206,321.223850451591,192,0.522209201,321.273499711,ok
206,321.223850451591,136,0.638770183,321.276307707,ok
206,321.223850451591,96,0.578746182,321.247087507,ok
206,321.223850451591,68,0.665082373,321.269302899,ok
206,321.223850451591,48,0.628787750,321.204137725,ok
206,321.223850451591,34,0.735874294,321.219208488,ok
206,321.223850451591,24,0.796326069,321.295808405,ok
206,321.223850451591,16,0.789187012,321.335851921,ok
207,323.088370051147,192,0.459766389,323.123667565,ok
207,323.088370051147,136,0.457858826,323.215097598,ok
207,323.088370051147,96,0.482702648,323.195189581,ok
207,323.088370051147,68,0.547359352,323.270523757,ok
207,323.088370051147,48,0.556902793,323.221447403,ok
207,323.088370051147,34,0.670781458,323.138306437,ok
207,323.088370051147,24,0.750172987,323.033679273,ok
207,323.088370051147,16,0.764941614,322.995872104,ok
208,324.475072838128,620,0.464664999,324.494946045,ok
208,324.475072838128,434,0.448605193,324.500270203,ok
208,324.475072838128,310,0.426397708,324.504586240,ok
208,324.475072838128,217,0.389558781,324.505355091,ok
208,324.475072838128,192,0.370074340,324.503377895,ok
208,324.475072838128,155,0.300161392,324.503293580,ok
208,324.475072838128,136,0.254344276,324.591763566,ok
208,324.475072838128,109,0.293233770,324.615837251,ok
208,324.475072838128,96,0.281287169,324.618530543,ok
208,324.475072838128,78,0.247107188,324.665884841,ok
208,324.475072838128,68,0.268226346,324.733692053,ok
208,324.475072838128,48,0.295272072,324.717512163,ok
208,324.475072838128,34,0.505467168,324.533479510,ok
208,324.475072838128,24,0.364191897,324.351750512,ok
208,324.475072838128,16,0.352217022,324.355436823,ok
209,324.868227719328,192,0.597568383,325.000635410,ok
209,324.868227719328,136,0.921375806,325.293810639,ok
209,324.868227719328,96,1.037767380,325.075783214,ok
209,324.868227719328,68,1.270394805,324.585202901,ok
209,324.868227719328,48,1.148780440,324.618908800,ok
209,324.868227719328,34,0.719239956,324.853607847,ok
209,324.868227719328,24,0.745815576,325.155135438,ok
209,324.868227719328,16,0.731116643,325.142112917,ok
210,326.674899828116,192,0.453581056,326.720949558,ok
210,326.674899828116,136,0.516333898,326.903315594,ok
210,326.674899828116,96,0.600982055,326.805990097,ok
210,326.674899828116,68,0.501489281,326.656319177,ok
210,326.674899828116,48,0.519302439,326.687650705,ok
210,326.674899828116,34,0.730637568,326.742568221,ok
210,326.674899828116,24,0.867311997,326.560111609,ok
210,326.674899828116,16,0.907575692,326.587375498,ok
211,327.689912646510,192,0.435703785,327.793880434,ok
211,327.689912646510,136,1.138822414,328.172700949,patched
211,327.689912646510,96,0.747555202,327.842110140,patched
211,327.689912646510,68,0.426162159,327.831595849,patched
211,327.689912646510,48,0.477144533,327.878873130,patched
211,327.689912646510,34,0.521975648,327.594349305,patched
211,327.689912646510,24,0.342262945,327.590003312,patched
211,327.689912646510,16,0.333780456,327.534447094,patched
212,328.379149076549,192,0.596698507,328.461302582,ok
212,328.379149076549,136,0.454367076,328.095600492,ok
212,328.379149076549,96,0.592289818,328.221175311,ok
212,328.379149076549,68,0.767414519,328.439336181,ok
212,328.379149076549,48,0.800634564,328.320531805,ok
212,328.379149076549,34,0.588878732,328.440483723,ok
212,328.379149076549,24,0.647707949,328.564920740,ok
212,328.379149076549,16,0.615712526,328.606182401,ok
213,330.058076297175,192,0.504882572,330.109178859,ok
213,330.058076297175,136,0.586074432,330.102368932,ok
213,330.058076297175,96,0.566569770,330.103022227,ok
213,330.058076297175,68,0.623039247,330.127753733,ok
213,330.058076297175,48,0.623683602,330.088910821,ok
213,330.058076297175,34,0.666210890,330.146733366,ok
213,330.058076297175,24,0.735150282,330.096489993,ok
213,330.058076297175,16,0.780658639,330.064545073,ok
214,331.709835052047,192,0.457972342,331.757127209,ok
214,331.709835052047,136,0.497643664,331.838832058,ok
214,331.709835052047,96,0.501648248,331.840711458,ok
214,331.709835052047,68,0.580993387,331.898636065,ok
214,331.709835052047,48,0.599935715,331.850984797,ok
214,331.709835052047,34,0.748278875,331.809547394,ok
214,331.709835052047,24,0.686555205,331.714695508,ok
214,331.709835052047,16,0.625419792,331.691276130,ok
215,332.761085850638,192,0.487422754,332.834424500,ok
215,332.761085850638,136,0.595227877,332.917677599,ok
215,332.761085850638,96,0.626218709,332.914880700,ok
215,332.761085850638,68,0.770719203,332.801507269,ok
215,332.761085850638,48,0.709216784,332.776999567,ok
215,332.761085850638,34,0.589498539,332.643942108,ok
215,332.761085850638,24,0.559756258,332.732727006,ok
215,332.761085850638,16,0.609487945,332.778977297,ok
216,334.228126634867,639,0.490646266,334.243577749,ok
216,334.228126634867,447,0.485787769,334.250221032,ok
216,334.228126634867,320,0.478004981,334.259324530,ok
216,334.228126634867,224,0.460673391,334.274849383,ok
216,334.228126634867,192,0.444492022,334.285980289,ok
216,334.228126634867,160,0.397718543,334.323217685,ok
216,334.228126634867,136,0.486255871,334.448383014,ok
216,334.228126634867,112,0.500343246,334.430642209,ok
216,334.228126634867,96,0.553259021,334.491042662,ok
216,334.228126634867,80,0.586688286,334.639886911,ok
216,334.228126634867,68,0.706907924,334.261422638,patched
216,334.228126634867,48,0.678767296,334.309085293,patched
216,334.228126634867,34,0.477423361,334.350927755,patched
216,334.228126634867,24,0.587971220,334.465353303,patched
216,334.228126634867,16,0.629300043,334.304951151,patched
217,335.109040429704,192,0.492756465,335.201980599,ok
217,335.109040429704,136,0.772004031,335.298219873,ok
217,335.109040429704,96,0.858653446,335.112007410,ok
217,335.109040429704,68,0.549898044,335.033649989,ok
217,335.109040429704,48,0.606035477,335.027879524,ok
217,335.109040429704,34,0.850190112,335.182940053,ok
217,335.109040429704,24,0.777198179,334.928797120,ok
217,335.109040429704,16,0.672518497,335.093735762,ok
218,336.293879137474,192,0.482934188,336.381656276,ok
218,336.293879137474,136,0.697034844,336.355752474,ok
218,336.293879137474,96,0.624674588,336.269804799,ok
218,336.293879137474,68,0.527243097,336.366912444,ok
218,336.293879137474,48,0.555257389,336.332656056,ok
218,336.293879137474,34,0.588047226,336.153270040,ok
218,336.293879137474,24,0.513369049,336.278557135,ok
218,336.293879137474,16,0.611366059,336.237307961,ok
219,337.323117595179,192,0.525035908,337.410836422,ok
219,337.323117595179,136,0.632614511,337.314623526,ok
219,337.323117595179,96,0.583109897,337.325163567,ok
219,337.323117595179,68,0.639402508,337.410335678,ok
219,337.323117595179,48,0.626628042,337.377846452,ok
219,337.323117595179,34,0.508528954,337.368205404,ok
219,337.323117595179,24,0.627162146,337.398552531,ok
219,337.323117595179,16,0.565584747,337.356996343,ok
220,338.613733673156,192,0.519280127,338.677941910,ok
220,338.613733673156,136,0.581350263,338.643199042,ok
220,338.613733673156,96,0.578305778,338.655455015,ok
220,338.613733673156,68,0.647693697,338.654054099,ok
220,338.613733673156,48,0.645290591,338.645733434,ok
220,338.613733673156,34,0.653877840,338.721473223,ok
220,338.613733673156,24,0.661017865,338.614907271,ok
220,338.613733673156,16,0.671631728,338.654947972,ok
221,340.168912723446,192,0.482793707,340.225482315,ok
221,340.168912723446,136,0.532412119,340.250331572,ok
221,340.168912723446,96,0.544339358,340.271131135,ok
221,340.168912723446,68,0.613808036,340.263502493,ok
221,340.168912723446,48,0.635011543,340.254577380,ok
221,340.168912723446,34,0.741285837,340.244168825,ok
221,340.168912723446,24,0.645080291,340.247479744,ok
221,340.168912723446,16,0.688941174,340.202494280,ok
222,341.473818484650,192,0.480368426,341.533556404,ok
222,341.473818484650,136,0.532289129,341.575651728,ok
222,341.473818484650,96,0.568339852,341.608225202,ok
222,341.473818484650,68,0.645065190,341.553637494,ok
222,341.473818484650,48,0.666434092,341.516614438,ok
222,341.473818484650,34,0.644143658,341.386163329,ok
222,341.473818484650,24,0.722305877,341.458891834,ok
222,341.473818484650,16,0.643113576,341.447591399,ok
223,343.051787541586,192,0.407035720,343.086711097,ok
223,343.051787541586,136,0.382601586,343.187997208,ok
223,343.051787541586,96,0.360394987,343.276398790,ok
223,343.051787541586,68,0.488546242,343.363671464,ok
223,343.051787541586,48,nan,nan,dup
223,343.051787541586,34,0.436913291,343.095131196,patched
223,343.051787541586,24,0.441076779,343.931499968,ok
223,343.051787541586,16,0.425562921,343.697667836,ok
224,343.734835777424,657,0.507746741,343.760200678,ok
224,343.734835777424,460,0.509858434,343.772529479,ok
224,343.734835777424,329,0.511062639,343.791314919,ok
224,343.734835777424,230,0.506537157,343.829331587,ok
224,343.734835777424,192,0.493483434,343.869146176,ok
224,343.734835777424,165,0.462066722,343.956198852,ok
224,343.734835777424,136,0.681276396,344.022936760,ok
224,343.734835777424,115,0.807544619,344.087347019,ok
224,343.734835777424,96,1.188198364,343.951168151,ok
224,343.734835777424,83,1.277694177,343.762392098,ok
224,343.734835777424,68,0.915695283,343.512574145,ok
224,343.734835777424,48,0.626536746,343.515392645,ok
224,343.734835777424,34,0.876677898,344.028069491,ok
224,343.734835777424,24,nan,nan,dup
224,343.734835777424,16,nan,nan,dup
225,344.740561672194,192,0.537188631,344.820596331,ok
225,344.740561672194,136,0.689249465,344.747355454,ok
225,344.740561672194,96,0.548087822,344.567105590,ok
225,344.740561672194,68,0.530866536,344.693693724,ok
225,344.740561672194,48,0.554009083,344.718418934,ok
225,344.740561672194,34,0.603412475,344.457394976,ok
225,344.740561672194,24,0.902237647,344.680849506,ok
225,344.740561672194,16,0.780925112,344.882326532,ok
226,346.404559348578,192,0.415624736,346.468874767,ok
226,346.404559348578,136,0.452051709,346.552725200,ok
226,346.404559348578,96,0.532701086,346.486654520,ok
226,346.404559348578,68,0.449585313,346.541218631,ok
226,346.404559348578,48,0.464456052,346.579894986,ok
226,346.404559348578,34,0.444776674,346.399908252,ok
226,346.404559348578,24,0.525806057,346.269441632,ok
226,346.404559348578,16,0.684583304,346.133374078,ok
227,347.045134037714,192,0.573330102,347.162096530,ok
227,347.045134037714,136,0.728237802,347.119073987,ok
227,347.045134037714,96,0.630641182,347.032946432,ok
227,347.045134037714,68,0.765565146,347.084097686,ok
227,347.045134037714,48,0.807539367,347.014335012,ok
227,347.045134037714,34,0.667638025,347.215598984,ok
227,347.045134037714,24,0.517683107,347.222008752,ok
227,347.045134037714,16,0.354304466,347.214766567,ok
228,348.441096484347,192,0.528198049,348.494252268,ok
228,348.441096484347,136,0.585631837,348.482901327,ok
228,348.441096484347,96,0.576730760,348.468173269,ok
228,348.441096484347,68,0.621607680,348.441337969,ok
228,348.441096484347,48,0.618091244,348.419598463,ok
228,348.441096484347,34,0.728782435,348.419364264,ok
228,348.441096484347,24,0.781865254,348.475055558,ok
228,348.441096484347,16,0.875549269,348.553901191,ok
229,350.558843705000,192,0.404156219,350.561335679,ok
229,350.558843705000,136,0.354843947,350.619181398,ok
229,350.558843705000,96,0.350518963,350.649722645,ok
229,350.558843705000,68,0.354071976,350.717148594,ok
229,350.558843705000,48,0.364670195,350.748909839,ok
229,350.558843705000,34,0.418815294,350.999156597,ok
229,350.558843705000,24,0.344439387,351.083940255,ok
229,350.558843705000,16,0.358477811,351.298404384,ok
230,351.146432574537,192,0.496587090,351.278651801,ok
230,351.146432574537,136,0.588502861,351.420454848,ok
230,351.146432574537,96,0.711690024,351.464495304,ok
230,351.146432574537,68,0.989233908,351.329786665,ok
230,351.146432574537,48,1.018589235,351.170628254,ok
230,351.146432574537,34,0.833478143,350.707907268,ok
230,351.146432574537,24,0.870029008,350.535627519,ok
230,351.146432574537,16,0.738168484,350.351183758,ok
231,352.476789564989,192,0.482434414,352.557600410,ok
231,352.476789564989,136,0.578959896,352.676075020,ok
231,352.476789564989,96,0.761226068,352.634797615,ok
231,352.476789564989,68,0.687374161,352.384538356,ok
231,352.476789564989,48,0.601744288,352.390364004,ok
231,352.476789564989,34,0.566975142,352.638775238,ok
231,352.476789564989,24,0.560483900,352.723550994,ok
231,352.476789564989,16,0.821890167,352.544771937,ok
232,353.721305268879,676,0.493769008,353.736409854,ok
232,353.721305268879,473,0.490427526,353.743287707,ok
232,353.721305268879,338,0.484940384,353.753455750,ok
232,353.721305268879,237,0.472425669,353.773396862,ok
232,353.721305268879,192,0.452804500,353.800894591,ok
232,353.721305268879,169,0.426230428,353.853254562,ok
232,353.721305268879,136,0.549823754,353.957948191,ok
232,353.721305268879,119,0.621215726,353.884479615,ok
232,353.721305268879,96,0.779656692,353.770337004,ok
232,353.721305268879,85,0.704776650,353.593092179,ok
232,353.721305268879,68,0.560081079,353.685633799,ok
232,353.721305268879,48,0.520963619,353.748340897,ok
232,353.721305268879,34,0.885148216,353.692944722,ok
232,353.721305268879,24,0.959875985,353.601878010,ok
232,353.721305268879,16,0.539466062,353.775736591,ok
233,354.628808934632,192,0.508863756,354.736695527,ok
233,354.628808934632,136,0.748569968,354.760043004,ok
233,354.628808934632,96,0.598069550,354.530196976,ok
233,354.628808934632,68,0.533713647,354.669202699,ok
233,354.628808934632,48,0.605401853,354.712459495,ok
233,354.628808934632,34,0.437572838,354.508549653,ok
233,354.628808934632,24,0.399538405,354.519598270,ok
233,354.628808934632,16,0.731543597,354.469536022,ok
234,355.928715348460,192,0.484923239,356.036604094,ok
234,355.928715348460,136,0.662086112,356.081917947,ok
234,355.928715348460,96,0.577133415,355.971628510,ok
234,355.928715348460,68,0.581387654,356.093283410,ok
234,355.928715348460,48,0.700091002,356.056098412,ok
234,355.928715348460,34,0.464822569,356.115078532,ok
234,355.928715348460,24,0.445640986,356.128360088,ok
234,355.928715348460,16,0.369727237,355.963821515,ok
235,356.819583974127,192,0.570121670,356.879531227,ok
235,356.819583974127,136,0.657465143,356.762462020,ok
235,356.819583974127,96,0.589744129,356.797769370,ok
235,356.819583974127,68,0.688544685,356.768760142,ok
235,356.819583974127,48,0.622141462,356.696319079,ok
235,356.819583974127,34,0.809914216,356.791202406,ok
235,356.819583974127,24,0.848974022,356.791396003,ok
235,356.819583974127,16,0.834957170,356.940209404,ok
236,358.989504346121,192,0.422433902,359.015163258,ok
236,358.989504346121,136,0.410929084,359.099042708,ok
236,358.989504346121,96,0.417494672,359.097854867,ok
236,358.989504346121,68,0.431250107,359.180208136,ok
236,358.989504346121,48,0.460840295,359.164101847,ok
236,358.989504346121,34,0.756504984,359.201142031,patched
236,358.989504346121,24,0.797314106,359.069661282,patched
236,358.989504346121,16,0.814925308,358.907698079,patched
237,359.739911415335,192,0.492509840,359.849258128,ok
237,359.739911415335,136,0.628310493,359.952610264,ok
237,359.739911415335,96,0.659146777,359.940554755,ok
237,359.739911415335,68,0.887200660,359.842568642,ok
237,359.739911415335,48,0.837867903,359.794315082,ok
237,359.739911415335,34,0.542780835,359.544533927,ok
237,359.739911415335,24,0.452728544,359.621464017,ok
237,359.739911415335,16,0.386474813,359.735007197,ok
238,361.148528692098,192,0.462400373,361.224307871,ok
238,361.148528692098,136,0.567267101,361.353001911,ok
238,361.148528692098,96,0.637391341,361.350157262,ok
238,361.148528692098,68,0.708814458,361.121236475,ok
238,361.148528692098,48,0.696438633,361.124364434,ok
238,361.148528692098,34,0.544883630,361.257694259,ok
238,361.148528692098,24,0.567119669,361.377460530,ok
238,361.148528692098,16,0.729813368,361.418827907,ok
239,362.278726921439,192,0.462193065,362.363929903,ok
239,362.278726921439,136,0.653647712,362.494513224,ok
239,362.278726921439,96,0.767369800,362.386595524,ok
239,362.278726921439,68,0.568112866,362.220861792,ok
239,362.278726921439,48,0.563198669,362.223678893,ok
239,362.278726921439,34,0.776657148,362.341095076,ok
239,362.278726921439,24,0.846749929,362.127754316,ok
239,362.278726921439,16,0.688623671,362.037773118,ok
240,363.510631948738,695,0.480160769,363.534546716,ok
240,363.510631948738,486,0.469875856,363.544196747,ok
240,363.510631948738,348,0.454106448,363.556772348,ok
240,363.510631948738,243,0.422172974,363.577020495,ok
240,363.510631948738,192,0.374038450,363.602338856,ok
240,363.510631948738,174,0.331811874,363.634252335,ok
240,363.510631948738,136,1.070278885,363.734211667,patched
240,363.510631948738,122,0.401959318,363.781460036,ok
240,363.510631948738,96,0.841372289,363.510842023,patched
240,363.510631948738,87,0.496341695,363.976343961,ok
240,363.510631948738,68,0.432854533,363.603982950,patched
240,363.510631948738,48,0.413782203,363.629107810,patched
240,363.510631948738,34,0.613943720,363.400035999,patched
240,363.510631948738,24,0.373564578,363.461523725,patched
240,363.510631948738,16,0.363571380,363.546585981,patched
241,363.995810691432,192,0.651666557,364.129986058,ok
241,363.995810691432,136,0.388953934,363.811914160,ok
241,363.995810691432,96,0.445782297,363.876505573,ok
241,363.995810691432,68,0.732338505,364.002803957,ok
241,363.995810691432,48,0.793487058,363.973569702,ok
241,363.995810691432,34,0.519402339,364.007009706,ok
241,363.995810691432,24,0.730884110,364.088517569,ok
241,363.995810691432,16,0.805650382,364.026194318,ok
242,365.857127789801,192,0.466718707,365.932881932,ok
242,365.857127789801,136,0.550267931,365.940548785,ok
242,365.857127789801,96,0.530960983,365.939993583,ok
242,365.857127789801,68,0.575886926,366.011300779,ok
242,365.857127789801,48,0.623348961,365.986524234,ok
242,365.857127789801,34,0.580052960,366.053608532,ok
242,365.857127789801,24,0.641501562,365.922575656,ok
242,365.857127789801,16,0.611184892,365.890635487,ok
243,366.810722268315,192,0.531936127,366.890931874,ok
243,366.810722268315,136,0.606176994,366.840995541,ok
243,366.810722268315,96,0.612416618,366.854174255,ok
243,366.810722268315,68,0.699949767,366.799258670,ok
243,366.810722268315,48,0.664715074,366.751403636,ok
243,366.810722268315,34,0.755624540,366.736195367,ok
243,366.810722268315,24,0.637099835,366.796717749,ok
243,366.810722268315,16,0.649448979,366.839265263,ok
244,368.547133840727,192,0.456225335,368.599580583,ok
244,368.547133840727,136,0.503860551,368.646024483,ok
244,368.547133840727,96,0.515059207,368.671435783,ok
244,368.547133840727,68,0.595360291,368.660244987,ok
244,368.547133840727,48,0.583897591,368.642761886,ok
244,368.547133840727,34,0.646594864,368.588150855,ok
244,368.547133840727,24,0.741118568,368.640797380,ok
244,368.547133840727,16,0.779812040,368.553081572,ok
245,369.861768120165,192,0.407253726,369.923569121,ok
245,369.861768120165,136,0.437416961,370.041496919,ok
245,369.861768120165,96,0.436759246,370.120024809,ok
245,369.861768120165,68,0.712398973,370.142318704,patched
245,369.861768120165,48,0.770973050,370.256270567,patched
245,369.861768120165,34,0.615429089,369.887138928,patched
245,369.861768120165,24,0.595766486,369.697629264,patched
245,369.861768120165,16,0.459343911,369.758631895,patched
246,370.648477039985,192,0.495295597,370.782296280,ok
246,370.648477039985,136,0.722715362,370.839396086,ok
246,370.648477039985,96,0.992774821,370.783595616,ok
246,370.648477039985,68,0.677275340,370.421730267,ok
246,370.648477039985,48,0.643014770,370.282533276,ok
246,370.648477039985,34,0.585688485,370.677941077,ok
246,370.648477039985,24,0.449962652,370.801389750,ok
246,370.648477039985,16,0.662736826,370.860606559,ok
247,371.886714318709,192,0.473990445,371.989899529,ok
247,371.886714318709,136,0.647771193,371.983066773,ok
247,371.886714318709,96,0.679371778,371.812965834,ok
247,371.886714318709,68,0.552560423,371.884753139,ok
247,371.886714318709,48,0.527550014,371.856971785,ok
247,371.886714318709,34,0.729593472,371.950273445,ok
247,371.886714318709,24,0.929694217,371.945182672,ok
247,371.886714318709,16,0.678685927,371.803709732,ok
248,372.923515454527,713,0.501923399,372.940258017,ok
248,372.923515454527,499,0.502485397,372.948130060,ok
248,372.923515454527,357,0.503071953,372.959898379,ok
248,372.923515454527,250,0.503724483,372.983641295,ok
248,372.923515454527,192,0.506014849,373.034730150,ok
248,372.923515454527,179,0.516491273,373.074577805,ok
248,372.923515454527,136,0.623070315,372.965265144,ok
248,372.923515454527,125,0.668538013,372.937987414,ok
248,372.923515454527,96,0.565120775,372.890793473,ok
248,372.923515454527,90,0.515056296,372.901352510,ok
248,372.923515454527,68,0.571914061,372.978147680,ok
248,372.923515454527,48,0.550528446,373.000202004,ok
248,372.923515454527,34,0.581085740,372.805450042,ok
248,372.923515454527,24,0.470638276,372.763117166,ok
248,372.923515454527,16,0.641055907,372.908990024,ok
249,374.199650944546,192,0.486231379,374.311917848,ok
249,374.199650944546,136,0.582745336,374.298960181,ok
249,374.199650944546,96,0.561794097,374.266173493,ok
249,374.199650944546,68,0.617271036,374.324423997,ok
249,374.199650944546,48,0.662947935,374.365707483,ok
249,374.199650944546,34,0.498232164,374.279580566,ok
249,374.199650944546,24,0.495463539,374.337834167,ok
249,374.199650944546,16,0.516572149,374.160058636,ok
250,375.183325167447,192,0.556981808,375.264710506,ok
250,375.183325167447,136,0.619509088,375.206131924,ok
250,375.183325167447,96,0.609846119,375.199303220,ok
250,375.183325167447,68,0.665743885,375.151635225,ok
250,375.183325167447,48,0.687900385,375.085347808,ok
250,375.183325167447,34,0.715945383,375.250020599,ok
250,375.183325167447,24,0.748832457,375.199591625,ok
250,375.183325167447,16,0.662322210,375.315394571,ok
251,376.910142482347,192,0.472904693,376.967865481,ok
251,376.910142482347,136,0.515710517,376.999261663,ok
251,376.910142482347,96,0.535747856,377.006245906,ok
251,376.910142482347,68,0.582698533,376.996442960,ok
251,376.910142482347,48,0.596479793,376.958056565,ok
251,376.910142482347,34,0.731360728,376.958907476,ok
251,376.910142482347,24,0.706773554,376.962804565,ok
251,376.910142482347,16,0.808230938,376.883161899,ok
252,378.485366030557,192,0.381718171,378.513084368,ok
252,378.485366030557,136,0.353488446,378.607309342,ok
252,378.485366030557,96,0.352091291,378.665822402,ok
252,378.485366030557,68,0.395101297,378.739510983,ok
252,378.485366030557,48,0.445811883,378.711290652,ok
252,378.485366030557,34,0.657645993,378.378710271,patched
252,378.485366030557,24,0.727318105,378.345838864,patched
252,378.485366030557,16,0.515298130,378.376583676,patched
253,379.133570192807,192,0.486928675,379.300039632,ok
253,379.133570192807,136,0.668001030,379.477178057,ok
253,379.133570192807,96,1.031482793,379.461549623,ok
253,379.133570192807,68,1.071183248,379.056390407,ok
253,379.133570192807,48,0.951215049,379.056015420,ok
253,379.133570192807,34,0.414381002,379.228459631,ok
253,379.133570192807,24,0.335894236,379.184963419,ok
253,379.133570192807,16,0.547913180,379.270124755,ok
254,380.291499446651,192,0.508077099,380.399506368,ok
254,380.291499446651,136,0.739721430,380.400551315,ok
254,380.291499446651,96,0.683341304,380.128530116,ok
254,380.291499446651,68,0.545971978,380.195696017,ok
254,380.291499446651,48,0.572124856,380.197090296,ok
254,380.291499446651,34,0.839260550,380.456244563,ok
254,380.291499446651,24,0.888469459,380.621828145,ok
254,380.291499446651,16,0.714104203,380.397853448,ok
255,381.670934364399,192,0.439467182,381.760571162,ok
255,381.670934364399,136,0.597733089,381.825018195,ok
255,381.670934364399,96,0.578600026,381.668817685,ok
255,381.670934364399,68,0.499711992,381.712903847,ok
255,381.670934364399,48,0.506238229,381.703942159,ok
255,381.670934364399,34,0.653707837,381.446265339,ok
255,381.670934364399,24,0.658326769,381.268953434,ok
255,381.670934364399,16,0.804480493,381.462212182,ok
256,382.735773845155,731,0.490530865,382.766252389,ok
256,382.735773845155,512,0.484656724,382.779685161,ok
256,382.735773845155,366,0.474615396,382.798543108,ok
256,382.735773845155,256,0.451884753,382.831427737,ok
256,382.735773845155,192,0.396970622,382.893909606,ok
256,382.735773845155,183,0.378386068,382.922413715,ok
256,382.735773845155,136,0.914849011,382.978035657,patched
256,382.735773845155,128,0.495593462,383.125201982,ok
256,382.735773845155,96,0.556261037,382.846706549,patched
256,382.735773845155,92,0.624543159,383.273452071,ok
256,382.735773845155,68,0.437669380,382.986055093,ok
256,382.735773845155,48,0.416352371,382.997184715,ok
256,382.735773845155,34,0.310791851,382.763159819,patched
256,382.735773845155,24,0.214245675,382.756828840,patched
256,382.735773845155,16,0.242325929,382.656395783,patched
257,383.330610096012,192,0.689827968,383.426209285,ok
257,383.330610096012,136,0.475064217,383.109566972,ok
257,383.330610096012,96,0.626144388,383.244624375,ok
257,383.330610096012,68,0.859070267,383.186399844,ok
257,383.330610096012,48,0.911028585,383.151410622,ok
257,383.330610096012,34,0.801897107,383.468795196,ok
257,383.330610096012,24,0.893188600,383.554990863,ok
257,383.330610096012,16,0.812920813,383.591884150,ok
258,385.454292649275,192,0.449626452,385.508938152,ok
258,385.454292649275,136,0.502338451,385.548077203,ok
258,385.454292649275,96,0.490539965,385.560613547,ok
258,385.454292649275,68,0.545608171,385.587932454,ok
258,385.454292649275,48,0.589356032,385.570036289,ok
258,385.454292649275,34,0.766192789,385.596495623,ok
258,385.454292649275,24,0.760882736,385.450954071,ok
258,385.454292649275,16,0.809464129,385.406685591,ok
259,386.550910547178,192,0.459243767,386.644259106,ok
259,386.550910547178,136,0.556566589,386.694137216,ok
259,386.550910547178,96,0.574428496,386.732836888,ok
259,386.550910547178,68,0.699285937,386.679081179,ok
259,386.550910547178,48,0.680381847,386.591211035,ok
259,386.550910547178,34,0.597334651,386.386658479,ok
259,386.550910547178,24,0.508143139,386.502423372,ok
259,386.550910547178,16,0.459154728,386.510243664,ok
260,387.803689933328,192,0.448790244,387.900138410,ok
260,387.803689933328,136,0.572690252,387.980571542,ok
260,387.803689933328,96,0.654967581,388.039981022,ok
260,387.803689933328,68,0.729982572,387.831590511,ok
260,387.803689933328,48,0.643951584,387.841917511,ok
260,387.803689933328,34,0.473997019,387.891803125,ok
260,387.803689933328,24,0.652382551,387.952992448,ok
260,387.803689933328,16,0.696329208,387.957325105,ok
261,388.939389678555,192,0.453659241,389.048055537,ok
261,388.939389678555,136,0.650199587,389.108757913,ok
261,388.939389678555,96,0.843887479,389.016902133,ok
