n,gamma,K,sigma_K,gamma_K,status
331,447.302008904811,21,0.522103858,447.306927734,ok
332,448.506931088658,256,0.631481405,448.571453597,ok
332,448.506931088658,181,0.593060426,448.531610548,ok
332,448.506931088658,128,0.573832523,448.524754354,ok
332,448.506931088658,91,0.589944009,448.571624856,ok
332,448.506931088658,64,0.612883057,448.518619451,ok
332,448.506931088658,45,0.732766892,448.530896250,ok
332,448.506931088658,32,0.668268670,448.518200067,ok
332,448.506931088658,21,0.696750714,448.571023814,ok
333,450.056620306917,256,0.471774391,450.195683427,ok
333,450.056620306917,181,0.508353469,450.178418897,ok
333,450.056620306917,128,0.516036361,450.178678942,ok
333,450.056620306917,91,0.552346948,450.257232671,ok
333,450.056620306917,64,0.599206626,450.197316529,ok
333,450.056620306917,45,0.677039130,450.044799411,ok
333,450.056620306917,32,0.696610914,450.106615296,ok
333,450.056620306917,21,0.708133205,450.014300785,ok
334,451.070775905425,256,0.453014072,451.315812493,ok
334,451.070775905425,181,0.561431495,451.316117013,ok
334,451.070775905425,128,0.616672608,451.340015837,ok
334,451.070775905425,91,0.960241844,451.114683723,patched
334,451.070775905425,64,0.774376464,451.075628349,patched
334,451.070775905425,45,0.495820506,451.053428103,patched
334,451.070775905425,32,0.561844065,450.981482794,patched
334,451.070775905425,21,0.474962928,451.057444807,patched
335,451.839972460977,256,0.805128658,452.100709825,ok
335,451.839972460977,181,0.797926359,451.817987992,ok
335,451.839972460977,128,0.777125354,451.714957883,ok
335,451.839972460977,91,0.477823193,451.673408350,ok
335,451.839972460977,64,0.524626379,451.748822207,ok
335,451.839972460977,45,0.643076195,451.967301251,ok
335,451.839972460977,32,0.529982031,451.927902509,ok
335,451.839972460977,21,0.652499997,451.925995484,ok
336,452.879869538279,1154,0.505260617,452.892093166,ok
336,452.879869538279,808,0.507497285,452.897936754,ok
336,452.879869538279,577,0.510641150,452.906829063,ok
336,452.879869538279,404,0.516284220,452.924905526,ok
336,452.879869538279,289,0.545296740,452.996265461,ok
336,452.879869538279,256,0.695773771,452.889302046,ok
336,452.879869538279,202,0.610628534,452.889850402,ok
336,452.879869538279,181,0.594315713,452.852903766,ok
336,452.879869538279,145,0.578016271,452.842450174,ok
336,452.879869538279,128,0.576050941,452.845791689,ok
336,452.879869538279,91,0.513042063,452.894854880,ok
336,452.879869538279,64,0.562286150,452.910408492,ok
336,452.879869538279,45,0.675626247,452.804468247,ok
336,452.879869538279,32,0.717309609,452.896877364,ok
336,452.879869538279,21,0.643603820,452.849659397,ok
337,454.253514329354,256,0.568169369,454.358993230,ok
337,454.253514329354,181,0.552499651,454.320515892,ok
337,454.253514329354,128,0.557782454,454.321055805,ok
337,454.253514329354,91,0.538234142,454.373548548,ok
337,454.253514329354,64,0.605937293,454.367135220,ok
337,454.253514329354,45,0.572392921,454.264758292,ok
337,454.253514329354,32,0.634414808,454.205806021,ok
337,454.253514329354,21,0.665725862,454.256461632,ok
338,455.422497421379,256,0.560262071,455.579783463,ok
338,455.422497421379,181,0.564001267,455.539070373,ok
338,455.422497421379,128,0.595187622,455.548116661,ok
338,455.422497421379,91,0.677668790,455.646880578,ok
338,455.422497421379,64,0.737751600,455.488728993,ok
338,455.422497421379,45,0.598819225,455.543827529,ok
338,455.422497421379,32,0.511123248,455.466544405,ok
338,455.422497421379,21,0.537132411,455.391298342,ok
339,456.392498176649,256,0.643566666,456.499183866,ok
339,456.392498176649,181,0.627146600,456.454728878,ok
339,456.392498176649,128,0.666168097,456.415919891,ok
339,456.392498176649,91,0.752649538,456.275032248,ok
339,456.392498176649,64,0.599990920,456.288605748,ok
339,456.392498176649,45,0.722269830,456.351461039,ok
339,456.392498176649,32,0.739410570,456.501405880,ok
339,456.392498176649,21,0.645750886,456.550616376,ok
340,457.782550501735,256,0.490715639,457.953077179,ok
340,457.782550501735,181,0.518762825,457.919777328,ok
340,457.782550501735,128,0.583238998,457.897183865,ok
340,457.782550501735,91,0.587611001,457.749632365,ok
340,457.782550501735,64,0.505467261,457.830865637,ok
340,457.782550501735,45,0.603567478,457.738835038,ok
340,457.782550501735,32,0.710094181,457.599108738,ok
340,457.782550501735,21,0.823073667,457.562016436,ok
341,458.602132213340,256,0.906582239,458.942773205,patched
341,458.602132213340,181,0.763687503,458.844186224,patched
341,458.602132213340,128,0.715249670,458.668230090,patched
341,458.602132213340,91,0.489058920,458.670934216,patched
341,458.602132213340,64,0.797674350,458.905259034,patched
341,458.602132213340,45,0.676961557,461.481576875,patched
341,458.602132213340,32,0.800688450,461.252539648,patched
341,458.602132213340,21,0.776388847,461.144262351,patched
342,459.232883374029,256,0.512758644,459.001327270,ok
342,459.232883374029,181,0.577737382,459.038297643,ok
342,459.232883374029,128,0.559061898,459.114571222,ok
342,459.232883374029,91,0.659592526,459.217335909,ok
342,459.232883374029,64,0.522435191,458.949276759,ok
342,459.232883374029,45,0.723774373,459.199741602,ok
342,459.232883374029,32,0.795073768,459.360684318,ok
342,459.232883374029,21,0.818777344,459.440294850,ok
343,461.229860089685,256,0.464106183,461.328079422,ok
343,461.229860089685,181,0.465940190,461.338000689,ok
343,461.229860089685,128,0.474830096,461.349890174,ok
343,461.229860089685,91,0.474910702,461.423052199,ok
343,461.229860089685,64,0.540732414,461.362620635,ok
343,461.229860089685,45,0.676961557,461.481576875,patched
343,461.229860089685,32,0.800688450,461.252539648,patched
343,461.229860089685,21,0.776388847,461.144262351,patched
344,462.093262103951,1177,0.495196709,462.112525511,ok
344,462.093262103951,824,0.492229562,462.121012614,ok
344,462.093262103951,589,0.487004512,462.132985050,ok
344,462.093262103951,412,0.474254443,462.154249946,ok
344,462.093262103951,295,0.425023859,462.220944661,ok
344,462.093262103951,256,0.548040777,462.287406280,ok
344,462.093262103951,206,0.539857696,462.297459223,ok
344,462.093262103951,181,0.584963984,462.319645837,ok
344,462.093262103951,148,0.621587729,462.295519099,ok
344,462.093262103951,128,0.672450012,462.336575480,ok
344,462.093262103951,91,0.980611194,462.185200859,ok
344,462.093262103951,64,0.744361722,462.154992343,ok
344,462.093262103951,45,0.675640864,461.848999231,ok
344,462.093262103951,32,0.428377575,461.991421579,ok
344,462.093262103951,21,0.379280244,462.100320525,ok
345,462.984574325850,256,0.682114572,463.091742515,ok
345,462.984574325850,181,0.755594758,463.037415889,ok
345,462.984574325850,128,0.748447672,462.899841265,ok
345,462.984574325850,91,0.521440077,462.804592099,ok
345,462.984574325850,64,0.606631955,462.898145619,ok
345,462.984574325850,45,0.465532332,463.004956335,ok
345,462.984574325850,32,0.612274002,463.153566612,ok
345,462.984574325850,21,0.756276586,463.077285204,ok
346,464.074350134387,256,0.618250508,464.136047601,ok
346,464.074350134387,181,0.635053162,464.084924043,ok
346,464.074350134387,128,0.587387826,464.052025585,ok
346,464.074350134387,91,0.497764335,464.090780616,ok
346,464.074350134387,64,0.564986654,464.087383975,ok
346,464.074350134387,45,0.657038247,464.238540473,ok
346,464.074350134387,32,0.687680181,464.006814488,ok
346,464.074350134387,21,0.544940481,464.037660056,ok
347,465.084496147604,256,0.592735346,465.115001732,ok
347,465.084496147604,181,0.592606765,465.086790871,ok
347,465.084496147604,128,0.570313134,465.094259309,ok
347,465.084496147604,91,0.580778869,465.163088374,ok
347,465.084496147604,64,0.600769177,465.111461703,ok
347,465.084496147604,45,0.683926286,464.977317850,ok
347,465.084496147604,32,0.574939705,465.085766844,ok
347,465.084496147604,21,0.674436383,465.103201301,ok
348,466.565294070755,256,0.505500446,466.668272294,ok
348,466.565294070755,181,0.531470478,466.674011381,ok
348,466.565294070755,128,0.528849993,466.688859124,ok
348,466.565294070755,91,0.572538085,466.786348579,ok
348,466.565294070755,64,0.612144721,466.732817622,ok
348,466.565294070755,45,0.553399396,466.592453754,ok
348,466.565294070755,32,0.688026788,466.650535194,ok
348,466.565294070755,21,0.610902518,466.561143643,ok
349,467.469878437025,256,0.584843433,467.568678191,ok
349,467.469878437025,181,0.629177298,467.546970105,ok
349,467.469878437025,128,0.670335895,467.552265527,ok
349,467.469878437025,91,0.816172855,467.417260717,ok
349,467.469878437025,64,0.725459383,467.390963836,ok
349,467.469878437025,45,0.623745831,467.548464768,ok
349,467.469878437025,32,0.562559751,467.394314256,ok
349,467.469878437025,21,0.608384399,467.500608393,ok
350,468.852763450972,256,0.446032120,469.001039096,ok
350,468.852763450972,181,0.494468774,469.053082392,ok
350,468.852763450972,128,0.504739126,469.171295274,ok
350,468.852763450972,91,0.476317597,469.391783855,ok
350,468.852763450972,64,0.539162550,469.409838449,ok
350,468.852763450972,45,0.387024982,469.291776736,ok
350,468.852763450972,32,0.371415554,469.136058151,ok
350,468.852763450972,21,0.711725637,468.957283715,ok
351,469.410153424018,256,0.704987659,469.479143877,ok
351,469.410153424018,181,0.749561819,469.350581183,ok
351,469.410153424018,128,0.801082168,469.134371370,ok
351,469.410153424018,91,0.653499700,468.794973089,ok
351,469.410153424018,64,0.596666032,468.846678151,ok
351,469.410153424018,45,0.883973041,468.866627510,ok
351,469.410153424018,32,0.922663690,469.108379055,ok
351,469.410153424018,21,0.557057035,469.273577162,patched
352,470.850118898187,1200,0.493310851,470.866974800,ok
352,470.850118898187,840,0.489768898,470.874425740,ok
352,470.850118898187,600,0.484134367,470.885022314,ok
352,470.850118898187,420,0.472257628,470.904157250,ok
352,470.850118898187,300,0.434125801,470.969835932,ok
352,470.850118898187,256,0.516589612,470.979994543,ok
352,470.850118898187,210,0.550824656,470.999886410,ok
352,470.850118898187,181,0.556470759,470.971718310,ok
352,470.850118898187,150,0.576005944,470.961937194,ok
352,470.850118898187,128,0.563810255,470.935462609,ok
352,470.850118898187,91,0.481762630,471.025369984,ok
352,470.850118898187,64,0.569436433,471.097150693,ok
352,470.850118898187,45,0.432573001,471.005587845,ok
352,470.850118898187,32,0.427312859,470.924320205,ok
352,470.850118898187,21,0.527104204,470.870027895,ok
353,471.558488620326,256,0.639561819,471.581097897,ok
353,471.558488620326,181,0.644270352,471.530016441,ok
353,471.558488620326,128,0.619503177,471.520908453,ok
353,471.558488620326,91,0.765153274,471.532456221,ok
353,471.558488620326,64,0.732342091,471.370149681,ok
353,471.558488620326,45,0.827071215,471.543849975,ok
353,471.558488620326,32,0.778682486,471.607694498,ok
353,471.558488620326,21,0.673847470,471.615957016,ok
354,473.449639415461,256,0.420944285,473.527366450,ok
354,473.449639415461,181,0.435802099,473.567327585,ok
354,473.449639415461,128,0.448840066,473.585903309,ok
354,473.449639415461,91,0.542043294,473.713085887,ok
354,473.449639415461,64,0.565557420,473.571305481,ok
354,473.449639415461,45,0.749624761,473.488163388,ok
354,473.449639415461,32,0.809231356,473.454994904,ok
354,473.449639415461,21,0.899997905,473.389167958,ok
355,474.251661331198,256,0.418478737,474.465026015,ok
355,474.251661331198,181,0.442501692,474.572500340,ok
355,474.251661331198,128,0.450323523,474.637019655,ok
355,474.251661331198,91,0.451262323,474.824301263,ok
355,474.251661331198,64,0.589277245,474.760018244,ok
355,474.251661331198,45,0.612323525,475.001966809,ok
355,474.251661331198,32,0.591406940,475.032555496,ok
355,474.251661331198,21,0.693987656,475.149862298,ok
356,474.862403416340,256,0.782778420,474.992944379,ok
356,474.862403416340,181,0.993102665,474.753468665,ok
356,474.862403416340,128,1.015052512,474.553074860,ok
356,474.862403416340,91,0.875762440,474.055281555,ok
356,474.862403416340,64,0.698527454,474.316161589,ok
356,474.862403416340,45,0.429201478,474.146478972,ok
356,474.862403416340,32,0.383553240,474.125244625,ok
356,474.862403416340,21,0.257151760,474.121768911,ok
357,476.106908836422,256,0.586443922,476.163008612,ok
357,476.106908836422,181,0.583490007,476.100882906,ok
357,476.106908836422,128,0.561397746,476.098497323,ok
357,476.106908836422,91,0.558379929,476.169241751,ok
357,476.106908836422,64,0.590093436,476.108910333,ok
357,476.106908836422,45,0.695442489,476.085559900,ok
357,476.106908836422,32,0.723311030,476.099152715,ok
357,476.106908836422,21,0.671041484,475.998895166,ok
358,477.524504888667,256,0.499957249,477.630053571,ok
358,477.524504888667,181,0.542227946,477.612779321,ok
358,477.524504888667,128,0.540809095,477.614722919,ok
358,477.524504888667,91,0.576917444,477.689955824,ok
358,477.524504888667,64,0.579913498,477.621413510,ok
358,477.524504888667,45,0.600848677,477.530660384,ok
358,477.524504888667,32,0.632064684,477.488306601,ok
358,477.524504888667,21,0.655207652,477.570019694,ok
359,478.585174878090,256,0.518284424,478.737523730,ok
359,478.585174878090,181,0.594876169,478.711963367,ok
359,478.585174878090,128,0.620669452,478.721818020,ok
359,478.585174878090,91,0.808823776,478.664905571,ok
359,478.585174878090,64,0.707074357,478.672729638,ok
359,478.585174878090,45,0.586155377,478.653845217,ok
359,478.585174878090,32,0.511918300,478.619331723,ok
359,478.585174878090,21,0.537559459,478.508972652,ok
360,479.563790858924,1222,0.502701402,479.577079840,ok
360,479.563790858924,855,0.503521284,479.583359719,ok
360,479.563790858924,611,0.504171709,479.592784350,ok
360,479.563790858924,428,0.503443988,479.611518479,ok
360,479.563790858924,306,0.496225971,479.684549389,ok
360,479.563790858924,256,0.587732372,479.698202140,ok
360,479.563790858924,214,0.640463410,479.664512332,ok
360,479.563790858924,181,0.647103016,479.610835407,ok
360,479.563790858924,153,0.676593840,479.594502790,ok
360,479.563790858924,128,0.679092784,479.575001084,ok
360,479.563790858924,91,0.599392613,479.429389832,ok
360,479.563790858924,64,0.642395878,479.471277462,ok
360,479.563790858924,45,0.684473414,479.565681812,ok
360,479.563790858924,32,0.728447204,479.672420537,ok
360,479.563790858924,21,0.626858849,479.773456209,ok
361,480.853431155415,256,0.476250818,481.013255040,ok
361,480.853431155415,181,0.569497701,480.968324379,ok
361,480.853431155415,128,0.606272235,480.930639687,ok
361,480.853431155415,91,0.498685930,480.867089272,ok
361,480.853431155415,64,0.537451834,480.862822011,ok
361,480.853431155415,45,0.627501105,480.838347668,ok
361,480.853431155415,32,0.675600651,480.693833170,ok
361,480.853431155415,21,0.789071856,480.596854242,ok
362,481.635725155084,256,0.654749426,481.838224349,ok
362,481.635725155084,181,0.661309197,481.675039129,ok
362,481.635725155084,128,0.631286808,481.634487940,ok
362,481.635725155084,91,0.581920376,481.772308097,ok
362,481.635725155084,64,0.588197171,481.733590550,ok
362,481.635725155084,45,0.541591480,481.648663334,ok
362,481.635725155084,32,0.409439727,481.696397454,ok
362,481.635725155084,21,0.651991294,484.346743546,patched
363,482.560089556220,256,0.664123503,482.574856535,ok
363,482.560089556220,181,0.600455185,482.537227011,ok
363,482.560089556220,128,0.592446501,482.534486003,ok
363,482.560089556220,91,0.684113775,482.537621428,ok
363,482.560089556220,64,0.670300873,482.525551549,ok
363,482.560089556220,45,0.631219939,482.565507779,ok
363,482.560089556220,32,0.734989971,482.622003346,ok
363,482.560089556220,21,0.810449706,482.652719995,ok
364,484.373451762986,256,0.410548699,484.483306866,ok
364,484.373451762986,181,0.440640032,484.496875040,ok
364,484.373451762986,128,0.449515352,484.525726538,ok
364,484.373451762986,91,0.505386921,484.644713835,ok
364,484.373451762986,64,0.572749375,484.721340864,patched
364,484.373451762986,45,0.434125246,484.710194458,ok
364,484.373451762986,32,0.500516458,484.959777039,ok
364,484.373451762986,21,0.651991294,484.346743546,patched
365,485.024407684857,256,0.625338475,485.222716086,ok
365,485.024407684857,181,0.694427489,485.155068487,ok
365,485.024407684857,128,0.773393583,485.099340919,ok
365,485.024407684857,91,0.810123551,484.830119798,ok
365,485.024407684857,64,0.715452139,484.710885090,ok
365,485.024407684857,45,0.917259785,484.687631547,ok
365,485.024407684857,32,0.744828921,484.421270380,ok
365,485.024407684857,21,0.570475043,485.054144823,ok
366,486.433852215022,256,0.352781493,486.600851677,ok
366,486.433852215022,181,0.396863115,486.644215561,ok
366,486.433852215022,128,0.440236158,486.705362012,ok
366,486.433852215022,91,0.510296874,486.475716473,patched
366,486.433852215022,64,0.572749375,484.721340864,patched
366,486.433852215022,45,0.406697271,486.411189793,patched
366,486.433852215022,32,0.444478818,486.792587887,ok
366,486.433852215022,21,0.476490777,486.905225509,ok
367,486.860821172527,256,0.938113041,487.017264360,ok
367,486.860821172527,181,0.930704643,486.759099262,ok
367,486.860821172527,128,0.834334105,486.574299623,ok
367,486.860821172527,91,0.632610625,486.865832082,ok
367,486.860821172527,64,0.754216368,486.861142691,ok
367,486.860821172527,45,0.707439867,487.021380189,ok
367,486.860821172527,32,0.741926640,486.521139905,ok
367,486.860821172527,21,0.689930059,486.380535183,ok
368,488.201746375389,1244,0.503300502,488.212495948,ok
368,488.201746375389,871,0.504645606,488.217517370,ok
368,488.201746375389,622,0.506457440,488.224990681,ok
368,488.201746375389,436,0.509450800,488.239477165,ok
368,488.201746375389,311,0.527447285,488.293379471,ok
368,488.201746375389,256,0.604127635,488.242869542,ok
368,488.201746375389,218,0.588961984,488.227770741,ok
368,488.201746375389,181,0.577254211,488.212668280,ok
368,488.201746375389,156,0.564747418,488.212934209,ok
368,488.201746375389,128,0.561769646,488.221973731,ok
368,488.201746375389,91,0.614424919,488.240721472,ok
368,488.201746375389,64,0.617958216,488.190639186,ok
368,488.201746375389,45,0.697062808,488.162741772,ok
368,488.201746375389,32,0.679502108,488.284151712,ok
368,488.201746375389,21,0.711852514,488.255391243,ok
369,489.727584131497,256,0.481341674,489.852782081,ok
369,489.727584131497,181,0.509251797,489.839943256,ok
369,489.727584131497,128,0.506206367,489.857301950,ok
369,489.727584131497,91,0.592491910,489.888178376,ok
369,489.727584131497,64,0.573852470,489.830943912,ok
369,489.727584131497,45,0.598986019,489.725103014,ok
369,489.727584131497,32,0.722786203,489.648495354,ok
369,489.727584131497,21,0.699059714,489.646025828,ok
370,490.725911864197,256,0.458289985,490.976166663,ok
370,490.725911864197,181,0.550117820,491.008007755,ok
370,490.725911864197,128,0.497879891,491.103600843,ok
370,490.725911864197,91,0.482927027,491.268246062,ok
370,490.725911864197,64,0.529597410,491.205313045,ok
370,490.725911864197,45,0.488395455,490.848810795,ok
370,490.725911864197,32,0.358840939,490.715352583,ok
370,490.725911864197,21,0.365545756,490.715407343,ok
371,491.381656786790,256,0.837454173,491.429839565,ok
371,491.381656786790,181,0.770237350,491.237577217,ok
371,491.381656786790,128,0.904349818,491.082314145,ok
371,491.381656786790,91,0.830792746,490.729653078,ok
371,491.381656786790,64,0.790964311,490.850317446,ok
371,491.381656786790,45,0.775094848,491.322989625,ok
371,491.381656786790,32,0.814304913,491.540656173,ok
371,491.381656786790,21,0.821397978,491.539691052,ok
372,493.008423782597,256,0.412284506,493.171630049,ok
372,493.008423782597,181,0.464645375,493.150268477,ok
372,493.008423782597,128,0.523874395,493.129502595,ok
372,493.008423782597,91,0.415327749,493.110618513,ok
372,493.008423782597,64,0.476245295,493.093520783,ok
372,493.008423782597,45,0.644697289,492.994954206,patched
372,493.008423782597,32,0.690495697,492.817964502,patched
372,493.008423782597,21,0.667482666,492.798718519,patched
373,493.482083562986,256,0.833033413,493.523402586,ok
373,493.482083562986,181,0.730392309,493.457592451,ok
373,493.482083562986,128,0.655027638,493.419034370,ok
373,493.482083562986,91,0.780811322,493.532100378,ok
373,493.482083562986,64,0.698559357,493.496722127,ok
373,493.482083562986,45,0.503315671,493.485905357,ok
373,493.482083562986,32,0.418408101,493.578616371,ok
373,493.482083562986,21,0.435912431,493.609212946,ok
374,494.840881854819,256,0.589319213,494.887893127,ok
374,494.840881854819,181,0.579827923,494.885057302,ok
374,494.840881854819,128,0.582849574,494.884381491,ok
374,494.840881854819,91,0.636350877,494.851571562,ok
374,494.840881854819,64,0.649000847,494.871683516,ok
374,494.840881854819,45,0.653295668,494.936281613,ok
374,494.840881854819,32,0.718769236,494.960890050,ok
374,494.840881854819,21,0.733678757,494.904115752,ok
375,496.264596172215,256,0.515320518,496.373239408,ok
375,496.264596172215,181,0.525390273,496.377237896,ok
375,496.264596172215,128,0.551352606,496.389849232,ok
375,496.264596172215,91,0.611115508,496.335933531,ok
375,496.264596172215,64,0.664886908,496.314324725,ok
375,496.264596172215,45,0.760579101,496.273930487,ok
375,496.264596172215,32,0.716110108,496.197697188,ok
375,496.264596172215,21,0.663923357,496.264516311,ok
376,497.514650230783,1267,0.457858751,497.523802334,ok
376,497.514650230783,887,0.441434048,497.523684381,ok
376,497.514650230783,634,0.420583449,497.521624726,ok
376,497.514650230783,444,0.387790337,497.515710197,ok
376,497.514650230783,317,0.302844260,497.511334496,ok
376,497.514650230783,256,0.309109702,497.611057409,ok
376,497.514650230783,222,0.300416102,497.617530989,ok
376,497.514650230783,181,0.307272839,497.629146393,ok
376,497.514650230783,159,0.318557589,497.637953753,ok
376,497.514650230783,128,0.310239178,497.666544677,ok
376,497.514650230783,91,0.393140254,497.671469440,ok
376,497.514650230783,64,0.632440176,497.504946710,ok
376,497.514650230783,45,0.501759643,497.327001997,patched
376,497.514650230783,32,0.458233310,497.439503910,patched
376,497.514650230783,21,0.659201433,497.333275407,patched
377,497.764550541258,256,0.989687921,497.936787241,ok
377,497.764550541258,181,1.063580304,497.847426230,ok
377,497.764550541258,128,1.090836249,497.661866168,ok
377,497.764550541258,91,0.859397670,497.614057751,ok
377,497.764550541258,64,nan,nan,dup
377,497.764550541258,45,0.534220943,497.962275223,ok
377,497.764550541258,32,0.620271124,497.881197757,ok
377,497.764550541258,21,0.391304285,497.914778758,ok
378,499.021411746317,256,0.588328387,499.010379167,ok
378,499.021411746317,181,0.578270628,498.993046220,ok
378,499.021411746317,128,0.548548248,498.999345411,ok
378,499.021411746317,91,0.583361197,499.026004919,ok
378,499.021411746317,64,0.635318486,499.035655270,ok
378,499.021411746317,45,0.707405982,499.024293101,ok
378,499.021411746317,32,0.671759571,499.033139437,ok
378,499.021411746317,21,0.779799774,499.080990270,ok
379,500.597773931526,256,0.499026679,500.693000260,ok
379,500.597773931526,181,0.517329221,500.701167588,ok
379,500.597773931526,128,0.509456521,500.702673301,ok
379,500.597773931526,91,0.549328672,500.742454031,ok
379,500.597773931526,64,0.630422052,500.714570519,ok
379,500.597773931526,45,0.653938310,500.646235109,ok
379,500.597773931526,32,0.711619091,500.630278691,ok
379,500.597773931526,21,0.620180486,500.524380680,ok
380,501.470600996472,256,0.585701751,501.574642778,ok
380,501.470600996472,181,0.629746781,501.561047458,ok
380,501.470600996472,128,0.648900569,501.571673277,ok
380,501.470600996472,91,0.721771546,501.494935539,ok
380,501.470600996472,64,0.641094830,501.415549530,ok
380,501.470600996472,45,0.583395020,501.426969474,ok
380,501.470600996472,32,0.516823739,501.400100678,ok
380,501.470600996472,21,0.564300107,501.544865559,ok
381,502.775458195536,256,0.497536491,502.931974089,ok
381,502.775458195536,181,0.574440652,502.964586644,ok
381,502.775458195536,128,0.672002344,503.012802017,ok
381,502.775458195536,91,0.679860026,502.817567067,ok
381,502.775458195536,64,0.586549830,502.883989105,ok
381,502.775458195536,45,0.573888345,502.920600980,ok
381,502.775458195536,32,0.477009788,503.077818756,ok
381,502.775458195536,21,0.684828414,502.762369880,patched
382,503.466430549622,256,0.679659353,503.533563508,ok
382,503.466430549622,181,0.702635712,503.407995274,ok
382,503.466430549622,128,0.661729181,503.285268222,ok
382,503.466430549622,91,0.549063118,503.390737903,ok
382,503.466430549622,64,0.653666282,503.393162761,ok
382,503.466430549622,45,0.688899902,503.376570263,ok
382,503.466430549622,32,0.827156341,503.196457144,ok
382,503.466430549622,21,0.554867581,503.503190818,ok
383,504.654124961431,256,0.575772198,504.726377972,ok
383,504.654124961431,181,0.581021625,504.688293375,ok
383,504.654124961431,128,0.569076036,504.666059175,ok
383,504.654124961431,91,0.561078360,504.709415826,ok
383,504.654124961431,64,0.576830024,504.663225629,ok
383,504.654124961431,45,0.590467287,504.646058331,ok
383,504.654124961431,32,0.521087561,504.694242624,ok
383,504.654124961431,21,0.672764345,504.596788452,ok
384,505.739139439563,1288,0.501849511,505.753020488,ok
384,505.739139439563,902,0.502371814,505.759423080,ok
384,505.739139439563,644,0.502790474,505.768857973,ok
384,505.739139439563,451,0.502538406,505.786800060,ok
384,505.739139439563,322,0.505139309,505.852402054,ok
384,505.739139439563,256,0.573021855,505.816699766,ok
384,505.739139439563,226,0.603445208,505.797501732,ok
384,505.739139439563,181,0.585263183,505.794339940,ok
384,505.739139439563,161,0.594609456,505.784863397,ok
384,505.739139439563,128,0.584230872,505.786569045,ok
384,505.739139439563,91,0.626019956,505.808214156,ok
384,505.739139439563,64,0.599779552,505.795642734,ok
384,505.739139439563,45,0.587885455,505.768676672,ok
384,505.739139439563,32,0.685214034,505.781880023,ok
384,505.739139439563,21,0.531388703,505.783293273,ok
385,506.940053081678,256,0.551612707,507.027924419,ok
385,506.940053081678,181,0.580158409,507.016140076,ok
385,506.940053081678,128,0.597227367,507.009322723,ok
385,506.940053081678,91,0.649649618,506.985452958,ok
385,506.940053081678,64,0.665215751,506.998060057,ok
385,506.940053081678,45,0.641248582,507.012280059,ok
385,506.940053081678,32,0.593042164,506.917758066,ok
385,506.940053081678,21,0.724633313,506.964999781,ok
386,508.298673685162,256,0.451537681,508.432874600,ok
386,508.298673685162,181,0.499348887,508.475010559,ok
386,508.298673685162,128,0.558561533,508.503475762,ok
386,508.298673685162,91,0.685451970,508.409973243,ok
386,508.298673685162,64,0.738728856,508.314964789,ok
386,508.298673685162,45,0.820476169,508.311758266,ok
386,508.298673685162,32,0.882597155,508.539901601,ok
386,508.298673685162,21,0.541697256,508.328771864,patched
387,509.017744547113,256,0.629319113,509.186117901,ok
387,509.017744547113,181,0.749546530,509.092172421,ok
387,509.017744547113,128,0.750453228,508.957446167,ok
387,509.017744547113,91,0.576259845,508.912329151,ok
387,509.017744547113,64,0.478455768,508.932092456,ok
387,509.017744547113,45,0.427629029,508.882937737,ok
387,509.017744547113,32,0.429762834,508.694513830,ok
387,509.017744547113,21,0.737568597,508.945215645,ok
388,510.163388567594,256,0.555956169,510.400850213,ok
388,510.163388567594,181,0.694707302,510.255181405,ok
388,510.163388567594,128,0.624179453,510.203722948,ok
388,510.163388567594,91,0.542023911,510.266977001,ok
388,510.163388567594,64,0.454947253,510.357828750,ok
388,510.163388567594,45,0.379724742,510.331489952,ok
388,510.163388567594,32,0.316452878,510.238452499,ok
388,510.163388567594,21,0.372236552,510.108528912,ok
389,510.789757306407,256,0.724577753,510.691173938,ok
389,510.789757306407,181,0.563864213,510.668130967,ok
389,510.789757306407,128,0.567138420,510.709366660,ok
389,510.789757306407,91,0.646881144,510.719188719,ok
389,510.789757306407,64,0.797918478,510.678637178,ok
389,510.789757306407,45,0.877684279,510.752836371,ok
389,510.789757306407,32,0.884604817,510.884699231,ok
389,510.789757306407,21,0.778763396,510.950561148,ok
390,512.829907982420,256,0.399938177,512.911397285,ok
390,512.829907982420,181,0.426116448,512.931782284,ok
390,512.829907982420,128,0.415187910,512.948523492,ok
390,512.829907982420,91,0.414659942,513.007054571,ok
390,512.829907982420,64,0.572005055,513.040623876,ok
390,512.829907982420,45,0.726056220,512.893475323,ok
390,512.829907982420,32,0.764400125,512.734697044,ok
390,512.829907982420,21,0.833525195,512.643072527,ok
391,513.523603253455,256,0.464224087,513.813756805,ok
391,513.523603253455,181,0.566925626,513.913740501,ok
391,513.523603253455,128,0.487200790,513.986295280,ok
391,513.523603253455,91,0.440671515,514.086068263,ok
391,513.523603253455,64,0.556051370,514.182323856,ok
391,513.523603253455,45,0.651873817,514.298301498,ok
391,513.523603253455,32,0.787261655,514.388037300,ok
391,513.523603253455,21,0.877631891,514.459700633,ok
392,514.223717529729,1310,0.513980968,514.234659389,ok
392,514.223717529729,917,0.520284575,514.240546792,ok
392,514.223717529729,655,0.529293878,514.250357425,ok
392,514.223717529729,459,0.544982830,514.273189377,ok
392,514.223717529729,328,0.593008195,514.382710592,ok
392,514.223717529729,256,0.841073049,514.282413158,ok
392,514.223717529729,230,0.875290363,514.133183688,ok
