n,gamma,K,sigma_K,gamma_K,status
120,176.640610762733,112,1.089108316,176.627507146,patched
120,176.640610762733,99,0.507115544,177.414566467,ok
120,176.640610762733,79,0.559891928,176.577370806,patched
120,176.640610762733,56,0.408489422,176.553105416,patched
120,176.640610762733,37,0.372037745,176.699327129,patched
121,177.550970233199,448,0.516922849,177.582260193,ok
121,177.550970233199,317,0.524757802,177.601984781,ok
121,177.550970233199,224,0.542271199,177.657969369,ok
121,177.550970233199,159,0.697688903,177.230208777,ok
121,177.550970233199,112,0.544534277,177.404464419,ok
121,177.550970233199,79,0.582145095,177.562590262,ok
121,177.550970233199,56,0.548430307,177.646657881,ok
121,177.550970233199,37,0.754344498,177.665994054,ok
122,178.929980419828,448,0.484603652,178.965352083,ok
122,178.929980419828,317,0.475214480,178.983731440,ok
122,178.929980419828,224,0.454261050,179.029063421,ok
122,178.929980419828,159,0.625924655,178.967120232,ok
122,178.929980419828,112,0.525409671,178.958055803,ok
122,178.929980419828,79,0.549788812,179.071745108,ok
122,178.929980419828,56,0.583212142,179.199267027,ok
122,178.929980419828,37,0.621382713,178.900965751,patched
123,179.578976034004,448,0.535180932,179.598667577,ok
123,179.578976034004,317,0.554344992,179.610787584,ok
123,179.578976034004,224,0.604142123,179.639880221,ok
123,179.578976034004,159,0.560823207,179.509087624,ok
123,179.578976034004,112,0.585732973,179.575284751,ok
123,179.578976034004,79,0.672927314,179.502615636,ok
123,179.578976034004,56,0.713880554,179.365267369,ok
123,179.578976034004,37,0.581218625,179.557412838,ok
124,181.687932340373,448,0.486723949,181.707185494,ok
124,181.687932340373,317,0.479244409,181.715824029,ok
124,181.687932340373,224,0.461576918,181.733428503,ok
124,181.687932340373,159,0.491202259,181.769503317,ok
124,181.687932340373,112,0.480733460,181.797589753,ok
124,181.687932340373,79,0.528216038,181.838461933,ok
124,181.687932340373,56,0.571068564,181.837718678,ok
124,181.687932340373,37,0.615654323,181.917229544,ok
125,183.039887399171,448,0.472034980,183.061838989,ok
125,183.039887399171,317,0.455561852,183.069643088,ok
125,183.039887399171,224,0.412839370,183.081987237,ok
125,183.039887399171,159,0.420230683,183.187216495,ok
125,183.039887399171,112,0.376376165,183.251057328,ok
125,183.039887399171,79,0.399229178,183.422368660,ok
125,183.039887399171,56,0.418066462,183.545863158,ok
125,183.039887399171,37,0.296602736,183.698649632,ok
126,183.755510414274,448,0.498601005,183.797718573,ok
126,183.755510414274,317,0.492647344,183.821827411,ok
126,183.755510414274,224,0.466471256,183.884862331,ok
126,183.755510414274,159,0.658235583,183.978775529,ok
126,183.755510414274,112,1.049325737,184.151151296,patched
126,183.755510414274,79,1.136025580,183.452594127,patched
126,183.755510414274,56,nan,nan,dup
126,183.755510414274,37,nan,nan,dup
127,184.662396252807,448,0.517147212,184.692911413,ok
127,184.662396252807,317,0.525381664,184.711824614,ok
127,184.662396252807,224,0.546486166,184.767295686,ok
127,184.662396252807,159,0.672174625,184.670681735,ok
127,184.662396252807,112,0.609533464,184.443319578,ok
127,184.662396252807,79,0.490143517,184.628744660,ok
127,184.662396252807,56,0.524888020,184.700569746,ok
127,184.662396252807,37,0.619120648,184.855260340,ok
128,186.265786932745,831,0.494480412,186.279246062,ok
128,186.265786932745,582,0.491612293,186.285209187,ok
128,186.265786932745,448,0.488264811,186.291515509,ok
128,186.265786932745,416,0.487003123,186.293741858,ok
128,186.265786932745,317,0.480225523,186.304655820,ok
128,186.265786932745,291,0.476904877,186.309549659,ok
128,186.265786932745,224,0.457483856,186.339098648,ok
128,186.265786932745,208,0.449209904,186.361517787,ok
128,186.265786932745,159,0.527497478,186.382260112,ok
128,186.265786932745,146,0.589091536,186.382745529,ok
128,186.265786932745,112,0.617117844,186.339690678,ok
128,186.265786932745,104,0.608228800,186.305516065,ok
128,186.265786932745,79,0.527166343,186.371061099,ok
128,186.265786932745,56,0.589612680,186.431416637,ok
128,186.265786932745,37,0.824558648,186.315072658,ok
129,187.441310178865,448,0.473497306,187.476081922,ok
129,187.441310178865,317,0.455591867,187.492684212,ok
129,187.441310178865,224,0.404943955,187.534085871,ok
129,187.441310178865,159,0.470962279,187.657008739,ok
129,187.441310178865,112,0.702531167,187.503412021,patched
129,187.441310178865,79,0.833848106,187.812495159,patched
129,187.441310178865,56,0.864805719,187.467833853,patched
129,187.441310178865,37,0.506916478,187.284997331,patched
130,188.048576007562,448,0.528353809,188.086324072,ok
130,188.048576007562,317,0.543009824,188.112076955,ok
130,188.048576007562,224,0.584797172,188.194772234,ok
130,188.048576007562,159,0.789445092,188.058509853,ok
130,188.048576007562,112,0.523335069,187.959764202,ok
130,188.048576007562,79,0.501980863,187.766099414,ok
130,188.048576007562,56,0.453144570,187.946031320,ok
130,188.048576007562,37,0.535208162,188.183420723,ok
131,189.286584788613,448,0.512766387,189.311626459,ok
131,189.286584788613,317,0.519655666,189.325722610,ok
131,189.286584788613,224,0.543865346,189.361984906,ok
131,189.286584788613,159,0.591769855,189.314238302,ok
131,189.286584788613,112,0.555727530,189.319570798,ok
131,189.286584788613,79,0.581062551,189.289384313,ok
131,189.286584788613,56,0.576618469,189.329884400,ok
131,189.286584788613,37,0.698773628,189.301744898,ok
132,190.836408498742,448,0.497416098,190.860309148,ok
132,190.836408498742,317,0.495039145,190.872551131,ok
132,190.836408498742,224,0.489630323,190.903427570,ok
132,190.836408498742,159,0.535044182,190.924037417,ok
132,190.836408498742,112,0.539842588,190.930852113,ok
132,190.836408498742,79,0.578936887,190.925653631,ok
132,190.836408498742,56,0.616679177,190.947341139,ok
132,190.836408498742,37,0.636514961,190.864547803,ok
133,192.329556964348,448,0.484025320,192.352510787,ok
133,192.329556964348,317,0.473759909,192.362865049,ok
133,192.329556964348,224,0.443654039,192.387906484,ok
133,192.329556964348,159,0.467444416,192.463779879,ok
133,192.329556964348,112,0.488983620,192.504020809,ok
133,192.329556964348,79,0.581292838,192.534669371,ok
133,192.329556964348,56,0.731251824,192.521254903,ok
133,192.329556964348,37,0.649729443,192.441554521,ok
134,193.425976810479,448,0.485607638,193.455482653,ok
134,193.425976810479,317,0.473976313,193.470041084,ok
134,193.425976810479,224,0.433864626,193.510146838,ok
134,193.425976810479,159,0.488397690,193.640308104,ok
134,193.425976810479,112,0.581010984,193.741211108,ok
134,193.425976810479,79,0.875041206,193.524600020,ok
134,193.425976810479,56,0.723035505,193.268225405,ok
134,193.425976810479,37,0.715005356,193.375681528,ok
135,194.518974544360,448,0.478085228,194.554165109,ok
135,194.518974544360,317,0.460885386,194.572421442,ok
135,194.518974544360,224,0.402422702,194.627037321,ok
135,194.518974544360,159,0.458018883,194.844490371,ok
135,194.518974544360,112,0.460753896,195.091869162,ok
135,194.518974544360,79,0.447086035,195.334195983,ok
135,194.518974544360,56,0.517564412,195.544129966,ok
135,194.518974544360,37,0.527228802,195.509883267,ok
136,195.354611872835,871,0.500064013,195.380432854,ok
136,195.354611872835,610,0.498909721,195.392788253,ok
136,195.354611872835,448,0.496264389,195.409753344,ok
136,195.354611872835,436,0.495889267,195.411690249,ok
136,195.354611872835,317,0.487374810,195.444632977,ok
136,195.354611872835,305,0.485398650,195.450680782,ok
136,195.354611872835,224,0.441968306,195.558338205,ok
136,195.354611872835,218,0.434104629,195.581137226,ok
136,195.354611872835,159,1.284031963,195.498474541,patched
136,195.354611872835,153,0.480959419,195.948159625,ok
136,195.354611872835,112,nan,nan,dup
136,195.354611872835,109,0.478540616,196.043092912,ok
136,195.354611872835,79,nan,nan,dup
136,195.354611872835,56,nan,nan,dup
136,195.354611872835,37,nan,nan,dup
137,196.039200453603,448,0.540495491,196.060331149,ok
137,196.039200453603,317,0.567628399,196.076255668,ok
137,196.039200453603,224,0.682822546,196.139621100,ok
137,196.039200453603,159,0.453622111,195.887219890,ok
137,196.039200453603,112,0.455326853,196.021318859,ok
137,196.039200453603,79,0.587512624,196.087033884,ok
137,196.039200453603,56,0.721633709,195.944057615,ok
137,196.039200453603,37,0.702222512,195.937422927,ok
138,197.792863396353,448,0.494112156,197.819592154,ok
138,197.792863396353,317,0.490153086,197.833847824,ok
138,197.792863396353,224,0.485221120,197.876056179,ok
138,197.792863396353,159,0.554799181,197.857208401,ok
138,197.792863396353,112,0.512823108,197.863016350,ok
138,197.792863396353,79,0.562517118,197.929525994,ok
138,197.792863396353,56,0.606315397,197.883849188,ok
138,197.792863396353,37,0.614899073,197.874587243,ok
139,198.971780750118,448,0.499932164,199.000333625,ok
139,198.971780750118,317,0.498035086,199.016051829,ok
139,198.971780750118,224,0.494984491,199.063938836,ok
139,198.971780750118,159,0.580082523,199.048302636,ok
139,198.971780750118,112,0.559747851,199.076070821,ok
139,198.971780750118,79,0.690850657,199.078285953,ok
139,198.971780750118,56,0.667140366,199.001796560,ok
139,198.971780750118,37,0.672613037,198.986361665,ok
140,200.315973355083,448,0.487491815,200.343419874,ok
140,200.315973355083,317,0.478525615,200.357667325,ok
140,200.315973355083,224,0.452691523,200.403373578,ok
140,200.315973355083,159,0.545494286,200.433650386,ok
140,200.315973355083,112,0.538967998,200.475966974,ok
140,200.315973355083,79,0.697547653,200.388316589,ok
140,200.315973355083,56,0.625984483,200.367729370,ok
140,200.315973355083,37,0.633336712,200.344276610,ok
141,201.343829788952,448,0.499519463,201.377032810,ok
141,201.343829788952,317,0.496121213,201.395883965,ok
141,201.343829788952,224,0.485245409,201.458956220,ok
141,201.343829788952,159,0.612249697,201.449455997,ok
141,201.343829788952,112,0.678169750,201.497434687,ok
141,201.343829788952,79,0.636174299,201.293793742,ok
141,201.343829788952,56,0.638222401,201.354905984,ok
141,201.343829788952,37,0.619180907,201.341001263,ok
142,202.684144417264,448,0.484017500,202.713579193,ok
142,202.684144417264,317,0.471607643,202.729069831,ok
142,202.684144417264,224,0.429544991,202.784844064,ok
142,202.684144417264,159,0.562369255,202.841174578,ok
142,202.684144417264,112,0.713021619,202.921601849,ok
142,202.684144417264,79,0.576196536,202.723791525,ok
142,202.684144417264,56,0.646345180,202.743902666,ok
142,202.684144417264,37,0.638580552,202.752930847,ok
143,203.578909057587,448,0.501943527,203.615325640,ok
143,203.578909057587,317,0.499622798,203.638143467,ok
143,203.578909057587,224,0.495492679,203.726707249,ok
143,203.578909057587,159,0.669180429,203.647370061,ok
143,203.578909057587,112,0.740536611,203.442211642,ok
143,203.578909057587,79,0.587223454,203.619521215,ok
143,203.578909057587,56,0.596457565,203.547223690,ok
143,203.578909057587,37,0.614758567,203.541311367,ok
144,204.859930502788,913,0.496197423,204.876149946,ok
144,204.859930502788,640,0.493947999,204.883453366,ok
144,204.859930502788,457,0.490012801,204.894152797,ok
144,204.859930502788,448,0.489683587,204.894963001,ok
144,204.859930502788,320,0.480527367,204.914473832,ok
144,204.859930502788,317,0.480110174,204.915270711,ok
144,204.859930502788,229,0.452046350,204.982739080,ok
144,204.859930502788,224,0.450791959,204.995820142,ok
144,204.859930502788,160,0.616043529,204.967446762,ok
144,204.859930502788,159,0.605418950,204.973575245,ok
144,204.859930502788,115,0.624099969,204.886847653,ok
144,204.859930502788,112,0.625550687,204.847035706,ok
144,204.859930502788,79,0.635292405,205.003238967,ok
144,204.859930502788,56,0.617163266,204.950775599,ok
144,204.859930502788,37,0.634002651,204.918732386,ok
145,205.962218390611,448,0.478876355,206.003972320,ok
145,205.962218390611,317,0.461186023,206.028786574,ok
145,205.962218390611,224,0.399463410,206.128609804,ok
145,205.962218390611,159,0.679405351,206.104468845,patched
145,205.962218390611,112,0.566365700,205.936207635,patched
145,205.962218390611,79,0.769312324,205.928779835,patched
145,205.962218390611,56,0.689419103,205.950505241,patched
145,205.962218390611,37,0.626988122,205.932156164,patched
146,206.560618751490,448,0.536268214,206.597333196,ok
146,206.560618751490,317,0.560095358,206.624341474,ok
146,206.560618751490,224,0.695819908,206.733958190,ok
146,206.560618751490,159,0.584219542,206.458591755,ok
146,206.560618751490,112,0.531995236,206.581177241,ok
146,206.560618751490,79,0.484836670,206.503058043,ok
146,206.560618751490,56,0.522786478,206.532209801,ok
146,206.560618751490,37,0.551624528,206.572730757,ok
147,207.849393800276,448,0.517495647,207.871533277,ok
147,207.849393800276,317,0.527467142,207.884336968,ok
147,207.849393800276,224,0.577263662,207.912031590,ok
147,207.849393800276,159,0.569760423,207.870238578,ok
147,207.849393800276,112,0.581367935,207.895710205,ok
147,207.849393800276,79,0.585914383,207.879879584,ok
147,207.849393800276,56,0.620356372,207.876589850,ok
147,207.849393800276,37,0.653129429,207.860213138,ok
148,210.045646176894,448,0.467127215,210.056133869,ok
148,210.045646176894,317,0.449448937,210.057820762,ok
148,210.045646176894,224,0.391950156,210.068088412,ok
148,210.045646176894,159,0.389961289,210.125788547,ok
148,210.045646176894,112,0.357629722,210.169235162,ok
148,210.045646176894,79,0.356593483,210.232553955,ok
148,210.045646176894,56,0.361932342,210.330161986,ok
148,210.045646176894,37,0.399394099,210.449130162,ok
149,210.991326157374,448,0.452163894,211.028456038,ok
149,210.991326157374,317,0.418531595,211.036675188,ok
149,210.991326157374,224,0.307095750,211.067540575,ok
149,210.991326157374,159,0.297987128,211.182374277,ok
149,210.991326157374,112,0.246553251,211.262476543,ok
149,210.991326157374,79,0.242899519,211.362952195,ok
149,210.991326157374,56,0.261378915,211.481807612,ok
149,210.991326157374,37,0.333097456,211.579855712,ok
150,211.445137827250,448,0.536087916,211.493605620,ok
150,211.445137827250,317,0.548562674,211.537325394,ok
150,211.445137827250,224,0.587794706,211.739690190,ok
150,211.445137827250,159,0.990785728,211.764929525,ok
150,211.445137827250,112,1.517732586,211.487852269,ok
150,211.445137827250,79,1.454386552,210.998194926,ok
150,211.445137827250,56,1.294033357,210.660735926,ok
150,211.445137827250,37,1.089638675,210.457337724,ok
151,212.919994793045,448,0.480850291,212.961963349,ok
151,212.919994793045,317,0.465120127,212.986257367,ok
151,212.919994793045,224,0.419947533,213.100536819,ok
151,212.919994793045,159,0.714017346,213.168960000,patched
151,212.919994793045,112,0.597602093,212.827145848,patched
151,212.919994793045,79,0.439027965,212.950123514,patched
151,212.919994793045,56,0.388948834,213.133478234,patched
151,212.919994793045,37,0.952425988,213.290817730,ok
152,213.678166237591,953,0.511589050,213.691599515,ok
152,213.678166237591,667,0.516700633,213.698388706,ok
152,213.678166237591,477,0.523957179,213.709087273,ok
152,213.678166237591,448,0.525726634,213.711901635,ok
152,213.678166237591,334,0.537226940,213.732310090,ok
152,213.678166237591,317,0.540223238,213.738200553,ok
152,213.678166237591,239,0.589358315,213.818441152,ok
152,213.678166237591,224,0.651241292,213.862571964,ok
152,213.678166237591,167,0.647385452,213.609229652,ok
152,213.678166237591,159,0.688238127,213.488496782,ok
152,213.678166237591,120,0.529606843,213.576435346,ok
152,213.678166237591,112,0.492446324,213.629877665,ok
152,213.678166237591,79,0.601629724,213.769132571,ok
152,213.678166237591,56,0.894707274,213.688768348,ok
152,213.678166237591,37,0.423332851,213.360349973,patched
153,215.222130364642,448,0.475455728,215.256068453,ok
153,215.222130364642,317,0.459217056,215.275106083,ok
153,215.222130364642,224,0.428798972,215.372178366,ok
153,215.222130364642,159,0.572022251,215.326063483,ok
153,215.222130364642,112,0.460525935,215.295091521,ok
153,215.222130364642,79,0.501162819,215.459205917,ok
153,215.222130364642,56,0.614696623,215.234484548,ok
153,215.222130364642,37,0.447796013,215.307880286,ok
154,215.910533227551,448,0.529395769,215.945577468,ok
154,215.910533227551,317,0.545722311,215.970377819,ok
154,215.910533227551,224,0.665820874,216.053245953,ok
154,215.910533227551,159,0.627811078,215.865753503,ok
154,215.910533227551,112,0.633887834,215.988360378,ok
154,215.910533227551,79,0.817683165,215.805679288,ok
154,215.910533227551,56,0.576410280,215.880829823,ok
154,215.910533227551,37,0.760904967,215.936138502,ok
155,217.558383970614,448,0.488753545,217.584986652,ok
155,217.558383970614,317,0.480399897,217.600166773,ok
155,217.558383970614,224,0.476669059,217.671673648,ok
155,217.558383970614,159,0.537095112,217.639327349,ok
155,217.558383970614,112,0.535427667,217.699842724,ok
155,217.558383970614,79,0.613852611,217.614417128,ok
155,217.558383970614,56,0.587377233,217.682594929,ok
155,217.558383970614,37,0.654562756,217.575196207,ok
156,218.672691448069,448,0.490183147,218.708717079,ok
156,218.672691448069,317,0.480864864,218.729398838,ok
156,218.672691448069,224,0.475746627,218.826623387,ok
156,218.672691448069,159,0.563999679,218.789002659,ok
156,218.672691448069,112,0.640679910,218.887312260,ok
156,218.672691448069,79,0.618134241,218.712793261,ok
156,218.672691448069,56,0.731884952,218.737918876,ok
156,218.672691448069,37,0.578551382,218.698078218,ok
157,219.655441419082,448,0.509231788,219.687365604,ok
157,219.655441419082,317,0.511521337,219.708535842,ok
157,219.655441419082,224,0.560887315,219.800466209,ok
157,219.655441419082,159,0.618962146,219.713358233,ok
157,219.655441419082,112,0.750167691,219.642628883,ok
157,219.655441419082,79,0.609273756,219.657452213,ok
157,219.655441419082,56,0.608594453,219.568281774,ok
157,219.655441419082,37,0.656551984,219.666323985,ok
158,221.417008577358,448,0.452578291,221.428846890,ok
158,221.417008577358,317,0.424258864,221.429204721,ok
158,221.417008577358,224,0.323734037,221.475084791,ok
158,221.417008577358,159,0.373034519,221.550413065,ok
158,221.417008577358,112,0.383677969,221.699551482,ok
158,221.417008577358,79,0.376582622,221.617446834,ok
158,221.417008577358,56,0.455063164,221.577311167,ok
158,221.417008577358,37,0.434759971,221.842129057,ok
159,221.993468186256,448,0.504982817,222.054436962,ok
159,221.993468186256,317,0.493619482,222.095727295,ok
159,221.993468186256,224,0.472735147,222.316749146,ok
159,221.993468186256,159,0.801645921,222.294192297,ok
159,221.993468186256,112,1.045980272,221.718703104,ok
159,221.993468186256,79,1.045810655,221.952197403,ok
159,221.993468186256,56,0.839816445,221.969346009,ok
159,221.993468186256,37,0.827293306,221.549835551,ok
160,223.152296950960,995,0.491828070,223.172755806,ok
160,223.152296950960,697,0.487142104,223.182058946,ok
160,223.152296950960,498,0.479196716,223.195889030,ok
160,223.152296950960,448,0.475339164,223.201995679,ok
160,223.152296950960,349,0.460551503,223.222984077,ok
160,223.152296950960,317,0.450604625,223.235670902,ok
160,223.152296950960,249,0.393993521,223.314272090,ok
160,223.152296950960,224,0.368089499,223.431072192,ok
160,223.152296950960,175,0.524262627,223.598135203,ok
160,223.152296950960,159,0.500639456,223.614838177,ok
160,223.152296950960,125,0.459508680,223.744817987,ok
160,223.152296950960,112,0.527941952,223.814220081,ok
160,223.152296950960,79,0.509742721,223.779434008,ok
160,223.152296950960,56,0.534077066,223.743349315,ok
160,223.152296950960,37,0.665233781,223.638558853,ok
161,223.736469254911,448,0.546040719,223.775209261,ok
161,223.736469254911,317,0.581368484,223.810388932,ok
161,223.736469254911,224,1.005025866,223.971969914,ok
161,223.736469254911,159,0.855653244,223.176282822,ok
161,223.736469254911,112,0.465063039,223.081512048,ok
161,223.736469254911,79,0.527461936,223.034132595,ok
161,223.736469254911,56,0.590415147,223.089000536,ok
161,223.736469254911,37,0.532777048,223.301423524,ok
162,225.084458540573,448,0.513734206,225.112033599,ok
162,225.084458540573,317,0.522918032,225.129695273,ok
162,225.084458540573,224,0.621021032,225.127768261,ok
162,225.084458540573,159,0.561985299,225.105984645,ok
162,225.084458540573,112,0.581861927,225.161220242,ok
162,225.084458540573,79,0.596542599,225.152711279,ok
162,225.084458540573,56,0.616731515,225.137415182,ok
162,225.084458540573,37,0.615286244,225.109756668,ok
163,226.679493853843,448,0.491786823,226.705959409,ok
163,226.679493853843,317,0.485112072,226.721029645,ok
163,226.679493853843,224,0.507399121,226.784694610,ok
163,226.679493853843,159,0.523833003,226.768007514,ok
163,226.679493853843,112,0.545753875,226.820058020,ok
163,226.679493853843,79,0.595804631,226.823809714,ok
163,226.679493853843,56,0.642989747,226.799968585,ok
163,226.679493853843,37,0.665193872,226.775871888,ok
164,228.048902060027,448,0.478484686,228.076170665,ok
164,228.048902060027,317,0.461476334,228.089441767,ok
164,228.048902060027,224,0.431606845,228.183864182,ok
164,228.048902060027,159,0.480426131,228.204601168,ok
164,228.048902060027,112,0.520546382,228.331974927,ok
164,228.048902060027,79,0.787583210,228.343509134,ok
164,228.048902060027,56,0.785159050,228.113902198,ok
164,228.048902060027,37,0.727292687,228.037026105,ok
165,229.061351647886,448,0.482383882,229.098248768,ok
165,229.061351647886,317,0.463213941,229.120110628,ok
165,229.061351647886,224,0.440994610,229.276867536,ok
165,229.061351647886,159,0.565232439,229.318965544,ok
165,229.061351647886,112,0.537352092,229.790922489,ok
165,229.061351647886,79,0.428583615,230.012255291,ok
165,229.061351647886,56,0.436003576,230.173984898,ok
165,229.061351647886,37,0.590030518,230.364237794,patched
166,230.081227900798,448,0.471930789,230.131145558,ok
166,230.081227900798,317,0.443350968,230.161475630,ok
166,230.081227900798,224,0.380486283,230.364972403,ok
166,230.081227900798,159,0.466070659,230.506146201,ok
166,230.081227900798,112,0.423015274,230.705130719,ok
166,230.081227900798,79,0.558833253,230.816290776,ok
166,230.081227900798,56,0.736695929,230.730537676,ok
166,230.081227900798,37,0.663585377,230.458379207,ok
167,230.712120496568,448,0.539127445,230.752539517,ok
167,230.712120496568,317,0.564616123,230.791851608,ok
167,230.712120496568,224,0.961120496,230.942564061,ok
167,230.712120496568,159,1.063952678,230.320997432,ok
167,230.712120496568,112,1.187727657,229.156488446,ok
167,230.712120496568,79,0.738597102,228.770743895,ok
167,230.712120496568,56,0.559657286,228.922487531,ok
167,230.712120496568,37,0.516802199,229.014899573,ok
168,232.305648956792,1036,0.495325219,232.319026188,ok
168,232.305648956792,725,0.492879950,232.325016998,ok
168,232.305648956792,518,0.488984010,232.333648774,ok
168,232.305648956792,448,0.486403728,232.338914434,ok
168,232.305648956792,363,0.480704542,232.349732503,ok
168,232.305648956792,317,0.474556890,232.360914889,ok
168,232.305648956792,259,0.459996410,232.405143801,ok
168,232.305648956792,224,0.554171997,232.479167015,ok
168,232.305648956792,182,0.547794318,232.403999264,ok
168,232.305648956792,159,0.573544340,232.366155878,ok
168,232.305648956792,130,0.540869329,232.343790393,ok
168,232.305648956792,112,0.475176183,232.389143673,ok
168,232.305648956792,79,0.585440757,232.512145516,ok
168,232.305648956792,56,0.651612509,232.372034312,ok
168,232.305648956792,37,0.582657552,232.407895191,ok
169,233.352528479719,448,0.492593369,233.393188148,ok
169,233.352528479719,317,0.482616501,233.422489940,ok
169,233.352528479719,224,0.625402746,233.577170619,ok
169,233.352528479719,159,0.606295176,233.404010354,ok
169,233.352528479719,112,0.550330304,233.533738710,ok
169,233.352528479719,79,0.836543334,233.337372432,ok
169,233.352528479719,56,0.620708769,233.316370087,ok
169,233.352528479719,37,0.719367701,233.335236737,ok
170,234.361103499844,448,0.492955903,234.411195389,ok
170,234.361103499844,317,0.484388362,234.447961629,ok
170,234.361103499844,224,0.781882216,234.567545873,ok
170,234.361103499844,159,0.585846094,234.411318107,ok
170,234.361103499844,112,0.768266163,234.575539976,ok
170,234.361103499844,79,0.537948357,234.269329501,ok
170,234.361103499844,56,0.544412391,234.423747525,ok
170,234.361103499844,37,0.519508470,234.341866100,ok
171,235.106117589420,448,0.537441080,235.131952842,ok
171,235.106117589420,317,0.565109619,235.152709701,ok
171,235.106117589420,224,0.627093238,234.964092555,ok
171,235.106117589420,159,0.590100439,235.084007069,ok
171,235.106117589420,112,0.617304091,234.933071953,ok
171,235.106117589420,79,0.550343738,235.114572657,ok
171,235.106117589420,56,0.653116374,235.070849409,ok
171,235.106117589420,37,0.634574624,235.114157311,ok
172,237.132110244007,448,0.474548225,237.154509572,ok
172,237.132110244007,317,0.456777031,237.164989200,ok
172,237.132110244007,224,0.458867149,237.240023994,ok
172,237.132110244007,159,0.455561945,237.238401151,ok
172,237.132110244007,112,0.513708814,237.293722846,ok
172,237.132110244007,79,0.457279681,237.320692243,ok
172,237.132110244007,56,0.568072668,237.368055792,ok
172,237.132110244007,37,0.701826478,237.429571231,ok
173,238.103421147785,448,0.489588427,238.140471496,ok
173,238.103421147785,317,0.474005877,238.162995142,ok
173,238.103421147785,224,0.528468023,238.289683389,ok
173,238.103421147785,159,0.549718012,238.297471214,ok
173,238.103421147785,112,0.776416935,238.229261030,ok
173,238.103421147785,79,0.976227914,238.349971695,ok
173,238.103421147785,56,0.847539568,237.985319182,ok
173,238.103421147785,37,0.694299130,237.808954246,ok
174,239.348309663569,448,0.451489777,239.376369438,ok
174,239.348309663569,317,0.412889213,239.388245798,ok
174,239.348309663569,224,0.367246811,239.556380142,ok
174,239.348309663569,159,0.383486451,239.591876679,ok
174,239.348309663569,112,0.483921317,239.858197720,ok
174,239.348309663569,79,0.384800817,239.909868096,ok
174,239.348309663569,56,0.593135460,240.045207432,ok
174,239.348309663569,37,0.347672100,239.357672713,patched
175,239.913879889126,448,0.526221470,239.978205625,ok
175,239.913879889126,317,0.530846882,240.036190129,ok
175,239.913879889126,224,0.960402421,240.205903240,ok
175,239.913879889126,159,1.109852934,240.009057712,ok
175,239.913879889126,112,0.735611644,239.301245530,ok
175,239.913879889126,79,0.715596856,239.026764234,ok
175,239.913879889126,56,0.474570756,239.264546119,ok
175,239.913879889126,37,0.858904980,240.073108913,ok
176,241.314917504667,1076,0.490255028,241.331827155,ok
176,241.314917504667,753,0.485104277,241.339328355,ok
176,241.314917504667,538,0.476799349,241.350223665,ok
176,241.314917504667,448,0.469430734,241.359028196,ok
176,241.314917504667,377,0.458574953,241.371000007,ok
176,241.314917504667,317,0.438693039,241.391437570,ok
176,241.314917504667,269,0.397968280,241.444592993,ok
176,241.314917504667,224,0.940812359,241.481058009,patched
176,241.314917504667,189,0.560870674,241.651079182,ok
176,241.314917504667,159,0.764506694,241.287220209,patched
176,241.314917504667,135,0.487068065,241.871934530,ok
176,241.314917504667,112,0.496235970,241.424149563,patched
176,241.314917504667,79,0.412766903,241.443490446,patched
176,241.314917504667,56,0.471512715,241.817836934,ok
176,241.314917504667,37,0.493724650,242.003781489,ok
177,241.886737728898,448,0.540453864,241.934825695,ok
177,241.886737728898,317,0.574812610,241.982576841,ok
177,241.886737728898,224,0.476115641,241.695917928,ok
177,241.886737728898,159,0.478557732,241.789667564,ok
177,241.886737728898,112,0.673344106,241.901008614,ok
177,241.886737728898,79,0.778869987,241.970490055,ok
177,241.886737728898,56,0.775364906,241.354870855,ok
177,241.886737728898,37,0.584171444,241.146519117,ok
178,243.092759404177,448,0.520800371,243.120582702,ok
178,243.092759404177,317,0.536981855,243.140581087,ok
178,243.092759404177,224,0.560248207,243.082302977,ok
178,243.092759404177,159,0.550982636,243.101497862,ok
178,243.092759404177,112,0.612198840,243.104180523,ok
178,243.092759404177,79,0.639258379,243.063667438,ok
178,243.092759404177,56,0.609811109,243.129241940,ok
178,243.092759404177,37,0.704506331,243.105961179,ok
179,245.006212905188,448,0.470020004,245.028227763,ok
179,245.006212905188,317,0.448128623,245.038492245,ok
179,245.006212905188,224,0.462005109,245.097559426,ok
179,245.006212905188,159,0.454793844,245.111055331,ok
179,245.006212905188,112,0.470092942,245.189655361,ok
179,245.006212905188,79,0.547072472,245.220453415,ok
179,245.006212905188,56,0.523915614,245.336969574,ok
179,245.006212905188,37,0.709060008,245.154924177,patched
180,245.859729995763,448,0.491975553,245.902899639,ok
180,245.859729995763,317,0.476323644,245.932967485,ok
180,245.859729995763,224,0.565302536,246.000320772,ok
180,245.859729995763,159,0.592926421,246.029515990,ok
180,245.859729995763,112,0.834638729,246.005266924,ok
180,245.859729995763,79,0.793440834,245.789620371,ok
180,245.859729995763,56,0.898228011,245.598282056,ok
180,245.859729995763,37,0.588536398,245.726649464,ok
181,246.970127342688,448,0.480287245,247.013819572,ok
181,246.970127342688,317,0.457727508,247.045252363,ok
181,246.970127342688,224,0.558322427,247.122449642,ok
181,246.970127342688,159,0.613116152,247.157499082,ok
